335,"Upgrades <hex:024804F201F403><hex:024904F201F503>Impulsive Appraisal<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Impulsive Appraisal II<hex:0249020103><hex:0248020103>."
336,"Upgrades <hex:024804F201F403><hex:024904F201F503>Bountiful Harvest<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Bountiful Harvest II<hex:0249020103><hex:0248020103>."
337,"Upgrades <hex:024804F201F403><hex:024904F201F503>Leaf Turn II<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Leaf Turn III<hex:0249020103><hex:0248020103>."
338,"Upgrades <hex:024804F201F403><hex:024904F201F503>Impulsive Appraisal<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Impulsive Appraisal II<hex:0249020103><hex:0248020103>."
339,"Efficiency is increased to 120%."
340,"Efficiency is increased to 120%."
341,"Efficiency is increased to 120%."
342,"Efficiency is increased to 120%."
343,"Efficiency is increased to 120%."
344,"Efficiency is increased to 120%."
345,"Efficiency is increased to 120%."
346,"Efficiency is increased to 120%."
347,"Efficiency is increased to 500%."
348,"Efficiency is increased to 500%."
349,"Efficiency is increased to 500%."
350,"Efficiency is increased to 500%."
351,"Efficiency is increased to 500%."
352,"Efficiency is increased to 500%."
353,"Efficiency is increased to 500%."
354,"Efficiency is increased to 500%."
355,"Increases the potency of <hex:024804F201F403><hex:024904F201F503>Outburst<hex:0249020103><hex:0248020103> to 90."
356,"Allows you to execute trial synthesis."
357,"Allows you to execute trial synthesis."
358,"Allows you to execute trial synthesis."
359,"Allows you to execute trial synthesis."
360,"Allows you to execute trial synthesis."
361,"Allows you to execute trial synthesis."
362,"Allows you to execute trial synthesis."
363,"Allows you to execute trial synthesis."
364,"Reduces weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay by 5%."
365,"Reduces weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay by 10%."
366,"Reduces weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay by 15%."
367,"Reduces weaponskill cast time and recast time, spell cast time and recast time, and auto-attack delay by 20%. Also improves <hex:024804F201FA03><hex:024904F201FB03>Disciplined Fist<hex:0249020103><hex:0248020103>'s damage increase to 15%."
368,"Increases base action damage and HP restoration by 10%."
369,"Increases base action damage and HP restoration by 30%."
370,"Grants 1 stack of <hex:024804F201FA03><hex:024904F201FB03>Addersgall<hex:0249020103><hex:0248020103> automatically every twenty seconds.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Stacks: <hex:0249020103><hex:0248020103>3<hex:02100103>Can be charged outside of combat."
371,"Increases the potency of <hex:024804F201F403><hex:024904F201F503>Dosis<hex:0249020103><hex:0248020103> to 250, <hex:024804F201F403><hex:024904F201F503>Phlegma<hex:0249020103><hex:0248020103> to 330, and <hex:024804F201F403><hex:024904F201F503>Eukrasian Dosis<hex:0249020103><hex:0248020103> to 35."
372,"Increases the potency of <hex:024804F201F403><hex:024904F201F503>Dosis<hex:0249020103><hex:0248020103> to 300, <hex:024804F201F403><hex:024904F201F503>Phlegma<hex:0249020103><hex:0248020103> to 400, and <hex:024804F201F403><hex:024904F201F503>Eukrasian Dosis<hex:0249020103><hex:0248020103> to 40."
373,"Grants 1 stack of <hex:024804F201FA03><hex:024904F201FB03>Addersting<hex:0249020103><hex:0248020103> when the barrier granted by <hex:024804F201F403><hex:024904F201F503>Eukrasian Diagnosis<hex:0249020103><hex:0248020103> to any party member or the barrier granted by <hex:024804F201F403><hex:024904F201F503>Eukrasian Prognosis<hex:0249020103><hex:0248020103> to self is completely absorbed.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Stacks: <hex:0249020103><hex:0248020103>3"
374,"Upgrades <hex:024804F201F403><hex:024904F201F503>Dosis<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Dosis II<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Phlegma<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Phlegma II<hex:0249020103><hex:0248020103>, and <hex:024804F201F403><hex:024904F201F503>Eukrasian Dosis<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Eukrasian Dosis II<hex:0249020103><hex:0248020103>. Also increases the potency of <hex:024804F201F403><hex:024904F201F503>Toxikon<hex:0249020103><hex:0248020103> to 300."
375,"Adds an additional effect to <hex:024804F201F403><hex:024904F201F503>Kerachole<hex:0249020103><hex:0248020103> that grants healing over time."
376,"Upgrades <hex:024804F201F403><hex:024904F201F503>Dosis II<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Dosis III<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Phlegma II<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Phlegma III<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Eukrasian Dosis II<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Eukrasian Dosis III<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Dyskrasia<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Dyskrasia II<hex:0249020103><hex:0248020103>, and <hex:024804F201F403><hex:024904F201F503>Toxikon<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Toxikon II<hex:0249020103><hex:0248020103>."
377,"Increases the healing potency of <hex:024804F201F403><hex:024904F201F503>Diagnosis<hex:0249020103><hex:0248020103> to 450 and <hex:024804F201F403><hex:024904F201F503>Kardia<hex:0249020103><hex:0248020103> to 170. Also increases the strength of barriers granted by <hex:024804F201F403><hex:024904F201F503>Eukrasian Diagnosis<hex:0249020103><hex:0248020103> to 180% the amount of HP restored, and <hex:024804F201F403><hex:024904F201F503>Eukrasian Prognosis<hex:0249020103><hex:0248020103> to 320% the amount of HP restored."
378,"Reduces <hex:024804F201F403><hex:024904F201F503>Zoe<hex:0249020103><hex:0248020103> recast time to 90 seconds."
379,"Allows for <hex:024804F201F403><hex:024904F201F503>Soul Gauge<hex:0249020103><hex:0248020103> accumulation upon the landing of certain actions, or defeating enemies under the effect of <hex:024804F201FA03><hex:024904F201FB03>Death's Design<hex:0249020103><hex:0248020103>."
380,"Increases the potency of <hex:024804F201F403><hex:024904F201F503>Slice<hex:0249020103><hex:0248020103> to 300, <hex:024804F201F403><hex:024904F201F503>Waxing Slice<hex:0249020103><hex:0248020103> to 140, <hex:024804F201F403><hex:024904F201F503>Shadow of Death<hex:0249020103><hex:0248020103> to 300, <hex:024804F201F403><hex:024904F201F503>Harpe<hex:0249020103><hex:0248020103> to 300, <hex:024804F201F403><hex:024904F201F503>Spinning Scythe<hex:0249020103><hex:0248020103> to 140, <hex:024804F201F403><hex:024904F201F503>Infernal Slice<hex:0249020103><hex:0248020103> to 140, <hex:024804F201F403><hex:024904F201F503>Whorl of Death<hex:0249020103><hex:0248020103> to 100, and <hex:024804F201F403><hex:024904F201F503>Nightmare Scythe<hex:0249020103><hex:0248020103> to 120."
381,"Grants the effect of <hex:024804F201FA03><hex:024904F201FB03>Soul Reaver<hex:0249020103><hex:0248020103> upon successfully landing <hex:024804F201F403><hex:024904F201F503>Blood Stalk<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Grim Swathe<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>30s<hex:02100103>Effect ends upon execution of any weaponskill or magic attack."
382,"Upon executing <hex:024804F201F403><hex:024904F201F503>Hell's Ingress<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Hell's Egress<hex:0249020103><hex:0248020103>, leave behind a <hex:024804F201FA03><hex:024904F201FB03>Hellsgate<hex:0249020103><hex:0248020103> and grant <hex:024804F201FA03><hex:024904F201FB03>Threshold<hex:0249020103><hex:0248020103> to self.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>10s<hex:02100103><hex:024804F201F403><hex:024904F201F503>Hell's Ingress<hex:0249020103><hex:0248020103> changes to <hex:024804F201F403><hex:024904F201F503>Regress<hex:0249020103><hex:0248020103> after executing <hex:024804F201F403><hex:024904F201F503>Hell's Egress<hex:0249020103><hex:0248020103>, and vice versa."
383,"Allows the accumulation of charges for consecutive uses of <hex:024804F201F403><hex:024904F201F503>Soul Slice<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Soul Scythe<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Charges: <hex:0249020103><hex:0248020103>2"
384,"Allows for <hex:024804F201F403><hex:024904F201F503>Shroud Gauge<hex:0249020103><hex:0248020103> accumulation upon the landing of <hex:024804F201F403><hex:024904F201F503>Gibbet<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Gallows<hex:0249020103><hex:0248020103>, or <hex:024804F201F403><hex:024904F201F503>Guillotine<hex:0249020103><hex:0248020103>."
385,"Grants <hex:024804F201FA03><hex:024904F201FB03>Crest of Time Returned<hex:0249020103><hex:0248020103> to self and nearby party members, gradually restoring HP over time. This effect is only granted when the <hex:024804F201FA03><hex:024904F201FB03>Crest of Time Borrowed<hex:0249020103><hex:0248020103> barrier is completely absorbed.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Cure Potency: <hex:0249020103><hex:0248020103>50<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>15s"
386,"Grants <hex:024804F201FA03><hex:024904F201FB03>Void Shroud<hex:0249020103><hex:0248020103> upon landing <hex:024804F201F403><hex:024904F201F503>Void Reaping<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Cross Reaping<hex:0249020103><hex:0248020103>, or <hex:024804F201F403><hex:024904F201F503>Grim Reaping<hex:0249020103><hex:0248020103>."
387,"Grants <hex:024804F201FA03><hex:024904F201FB03>Circle of Sacrifice<hex:0249020103><hex:0248020103> to you and nearby party members upon executing <hex:024804F201F403><hex:024904F201F503>Arcane Circle<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>5s<hex:02100103>When you or party members under this effect successfully land a weaponskill or cast a spell, you may gain a stack of <hex:024804F201FA03><hex:024904F201FB03>Immortal Sacrifice<hex:0249020103><hex:0248020103>, up to a maximum of 8.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>30s<hex:02100103>Also grants <hex:024804F201FA03><hex:024904F201FB03>Bloodsown Circle<hex:0249020103><hex:0248020103> to self, allowing you to receive stacks of <hex:024804F201FA03><hex:024904F201FB03>Immortal Sacrifice<hex:0249020103><hex:0248020103> from party members under the effect of your <hex:024804F201FA03><hex:024904F201FB03>Circle of Sacrifice<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>6s"
388,"Gain a stack of <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> with every increase in <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>, up to a maximum of 10.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Inner Quiet Effect: <hex:0249020103><hex:0248020103>Grants a 10% bonus to the efficiency of <hex:024804F201F403><hex:024904F201F503>Touch<hex:0249020103><hex:0248020103> actions for each stack"
389,"Gain a stack of <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> with every increase in <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>, up to a maximum of 10.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Inner Quiet Effect: <hex:0249020103><hex:0248020103>Grants a 10% bonus to the efficiency of <hex:024804F201F403><hex:024904F201F503>Touch<hex:0249020103><hex:0248020103> actions for each stack"
390,"Gain a stack of <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> with every increase in <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>, up to a maximum of 10.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Inner Quiet Effect: <hex:0249020103><hex:0248020103>Grants a 10% bonus to the efficiency of <hex:024804F201F403><hex:024904F201F503>Touch<hex:0249020103><hex:0248020103> actions for each stack"
391,"Gain a stack of <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> with every increase in <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>, up to a maximum of 10.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Inner Quiet Effect: <hex:0249020103><hex:0248020103>Grants a 10% bonus to the efficiency of <hex:024804F201F403><hex:024904F201F503>Touch<hex:0249020103><hex:0248020103> actions for each stack"
392,"Gain a stack of <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> with every increase in <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>, up to a maximum of 10.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Inner Quiet Effect: <hex:0249020103><hex:0248020103>Grants a 10% bonus to the efficiency of <hex:024804F201F403><hex:024904F201F503>Touch<hex:0249020103><hex:0248020103> actions for each stack"
393,"Gain a stack of <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> with every increase in <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>, up to a maximum of 10.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Inner Quiet Effect: <hex:0249020103><hex:0248020103>Grants a 10% bonus to the efficiency of <hex:024804F201F403><hex:024904F201F503>Touch<hex:0249020103><hex:0248020103> actions for each stack"
394,"Gain a stack of <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> with every increase in <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>, up to a maximum of 10.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Inner Quiet Effect: <hex:0249020103><hex:0248020103>Grants a 10% bonus to the efficiency of <hex:024804F201F403><hex:024904F201F503>Touch<hex:0249020103><hex:0248020103> actions for each stack"
395,"Gain a stack of <hex:024804F201FA03><hex:024904F201FB03>Inner Quiet<hex:0249020103><hex:0248020103> with every increase in <hex:024804F201FA03><hex:024904F201FB03>quality<hex:0249020103><hex:0248020103>, up to a maximum of 10.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Inner Quiet Effect: <hex:0249020103><hex:0248020103>Grants a 10% bonus to the efficiency of <hex:024804F201F403><hex:024904F201F503>Touch<hex:0249020103><hex:0248020103> actions for each stack"
396,"Efficiency is increased to 180%."
397,"Efficiency is increased to 180%."
398,"Efficiency is increased to 180%."
399,"Efficiency is increased to 180%."
400,"Efficiency is increased to 180%."
401,"Efficiency is increased to 180%."
402,"Efficiency is increased to 180%."
403,"Efficiency is increased to 180%."
404,"Efficiency is increased to 360%."
405,"Efficiency is increased to 360%."
406,"Efficiency is increased to 360%."
407,"Efficiency is increased to 360%."
408,"Efficiency is increased to 360%."
409,"Efficiency is increased to 360%."
410,"Efficiency is increased to 360%."
411,"Efficiency is increased to 360%."
412,"Upgrades <hex:024804F201F403><hex:024904F201F503>Sheltron<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Holy Sheltron<hex:0249020103><hex:0248020103>."
413,"Extends the duration of <hex:024804F201FA03><hex:024904F201FB03>Intervention<hex:0249020103><hex:0248020103> to 8 seconds.<hex:02100103>Grants <hex:024804F201FA03><hex:024904F201FB03>Knight's Resolve<hex:0249020103><hex:0248020103> to target, reducing damage taken by 10%.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>4s<hex:02100103>Grants <hex:024804F201FA03><hex:024904F201FB03>Knight's Benediction<hex:0249020103><hex:0248020103> to target, gradually restoring HP over time.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Cure Potency: <hex:0249020103><hex:0248020103>250<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>12s"
414,"Adds a healing effect to <hex:024804F201F403><hex:024904F201F503>Holy Spirit<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Holy Circle<hex:0249020103><hex:0248020103>, and <hex:024804F201F403><hex:024904F201F503>Confiteor<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Cure Potency:<hex:0249020103><hex:0248020103> 400"
415,"Upgrades <hex:024804F201F403><hex:024904F201F503>Spirits Within<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Expiacion<hex:0249020103><hex:0248020103>."
416,"Adds a healing effect to <hex:024804F201F403><hex:024904F201F503>Divine Veil<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Cure Potency: <hex:0249020103><hex:0248020103>400"
417,"Adds a healing effect to <hex:024804F201F403><hex:024904F201F503>Shake It Off<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Cure Potency: <hex:0249020103><hex:0248020103>300"
418,"Upgrades <hex:024804F201F403><hex:024904F201F503>Raw Intuition<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Bloodwhetting<hex:0249020103><hex:0248020103>."
419,"Extends the duration of <hex:024804F201FA03><hex:024904F201FB03>Nascent Flash<hex:0249020103><hex:0248020103> and <hex:024804F201FA03><hex:024904F201FB03>Nascent Glint<hex:0249020103><hex:0248020103> to 8 seconds.<hex:02100103>Grants <hex:024804F201FA03><hex:024904F201FB03>Stem the Flow<hex:0249020103><hex:0248020103> to target, reducing damage taken by 10%.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>4s<hex:02100103>Grants <hex:024804F201FA03><hex:024904F201FB03>Stem the Tide<hex:0249020103><hex:0248020103> to target, nullifying damage equivalent to a heal of 400 potency.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>20s"
420,"Grants healing over time to self.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Cure Potency: <hex:0249020103><hex:0248020103>200<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>15s"
421,"Allows a third charge of <hex:024804F201F403><hex:024904F201F503>Onslaught<hex:0249020103><hex:0248020103>."
422,"Reduces recast time of <hex:024804F201F403><hex:024904F201F503>Plunge<hex:0249020103><hex:0248020103> by 5 seconds when executing <hex:024804F201F403><hex:024904F201F503>Unmend<hex:0249020103><hex:0248020103> on most targets."
423,"Upgrades <hex:024804F201F403><hex:024904F201F503>Flood of Shadow<hex:0249020103><hex:0248020103> executed by your simulacrum to <hex:024804F201F403><hex:024904F201F503>Shadowbringer<hex:0249020103><hex:0248020103>, which delivers an attack to all enemies in a straight line before it with a potency of 500 for the first enemy, and 25% less for all remaining enemies."
424,"Upgrades <hex:024804F201F403><hex:024904F201F503>Heart of Stone<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Heart of Corundum<hex:0249020103><hex:0248020103>."
425,"Allows the accumulation of charges for consecutive uses of <hex:024804F201F403><hex:024904F201F503>Aurora<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Charges: <hex:0249020103><hex:0248020103>2"
426,"Become <hex:024804F201FA03><hex:024904F201FB03>Ready to Blast<hex:0249020103><hex:0248020103> after executing <hex:024804F201F403><hex:024904F201F503>Burst Strike<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>10s"
427,"Increases <hex:024804F201F403><hex:024904F201F503>Powder Gauge<hex:0249020103><hex:0248020103> capacity to 3 <hex:024804F201FA03><hex:024904F201FB03>Cartridges<hex:0249020103><hex:0248020103>.<hex:02100103>Executing <hex:024804F201F403><hex:024904F201F503>Bloodfest<hex:0249020103><hex:0248020103> stores 3 <hex:024804F201FA03><hex:024904F201FB03>Cartridges<hex:0249020103><hex:0248020103>."
428,"Upgrades <hex:024804F201F403><hex:024904F201F503>Steel Peak<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>The Forbidden Chakra<hex:0249020103><hex:0248020103>."
429,"Upgrades <hex:024804F201F403><hex:024904F201F503>Howling Fist<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Enlightenment<hex:0249020103><hex:0248020103>."
430,"Upgrades <hex:024804F201F403><hex:024904F201F503>Arm of the Destroyer<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Shadow of the Destroyer<hex:0249020103><hex:0248020103>."
431,"Allows a third charge of <hex:024804F201F403><hex:024904F201F503>Thunderclap<hex:0249020103><hex:0248020103>."
432,"Guarantees that a chakra will open when you are under the effect of <hex:024804F201FA03><hex:024904F201FB03>Meditative Brotherhood<hex:0249020103><hex:0248020103> and execute a weaponskill or cast a spell."
433,"When under the effect of <hex:024804F201FA03><hex:024904F201FB03>Perfect Balance<hex:0249020103><hex:0248020103>, grants <hex:024804F201FA03><hex:024904F201FB03>Beast Chakra<hex:0249020103><hex:0248020103> in accordance with the form normally required to execute weaponskills.<hex:02100103>Weaponskills requiring <hex:024804F201FA03><hex:024904F201FB03>opo-opo<hex:0249020103><hex:0248020103> form grant <hex:024804F201FA03><hex:024904F201FB03>Opo-opo Chakra<hex:0249020103><hex:0248020103>.<hex:02100103>Weaponskills requiring <hex:024804F201FA03><hex:024904F201FB03>coeurl<hex:0249020103><hex:0248020103> form grant <hex:024804F201FA03><hex:024904F201FB03>Coeurl Chakra<hex:0249020103><hex:0248020103>.<hex:02100103>Weaponskills requiring <hex:024804F201FA03><hex:024904F201FB03>raptor<hex:0249020103><hex:0248020103> form grant <hex:024804F201FA03><hex:024904F201FB03>Raptor Chakra<hex:0249020103><hex:0248020103>."
434,"Increases the potency of <hex:024804F201F403><hex:024904F201F503>Jump<hex:0249020103><hex:0248020103> to 320 and <hex:024804F201F403><hex:024904F201F503>Spineshatter Dive<hex:0249020103><hex:0248020103> to 250."
435,"Grants the effect of <hex:024804F201FA03><hex:024904F201FB03>Draconian Fire<hex:0249020103><hex:0248020103> after successfully completing a combo with <hex:024804F201F403><hex:024904F201F503>Coerthan Torment<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>30s<hex:02100103>Effect of <hex:024804F201FA03><hex:024904F201FB03>Draconian Fire<hex:0249020103><hex:0248020103> ends upon execution of any melee weaponskill.<hex:02100103>Upgrades <hex:024804F201F403><hex:024904F201F503>Doom Spike<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Draconian Fury<hex:0249020103><hex:0248020103> while under the effect of <hex:024804F201FA03><hex:024904F201FB03>Draconian Fire<hex:0249020103><hex:0248020103>."
436,"Allows the accumulation of charges for consecutive uses of <hex:024804F201F403><hex:024904F201F503>Spineshatter Dive<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Charges: <hex:0249020103><hex:0248020103>2"
437,"Upgrades <hex:024804F201F403><hex:024904F201F503>Full Thrust<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Heavens' Thrust<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Chaos Thrust<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Chaotic Spring<hex:0249020103><hex:0248020103>."
438,"Allows the accumulation of charges for consecutive uses of <hex:024804F201F403><hex:024904F201F503>Life Surge<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Charges: <hex:0249020103><hex:0248020103>2"
439,"Increases <hex:024804F201F403><hex:024904F201F503>Ninki Gauge<hex:0249020103><hex:0248020103> by 15 upon successfully completing a combo with <hex:024804F201F403><hex:024904F201F503>Aeolian Edge<hex:0249020103><hex:0248020103> or <hex:024804F201F403><hex:024904F201F503>Armor Crush<hex:0249020103><hex:0248020103>."
440,"Increases the potency of <hex:024804F201F403><hex:024904F201F503>Bhavacakra<hex:0249020103><hex:0248020103> to 500 while under the effect of <hex:024804F201FA03><hex:024904F201FB03>Meisui<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration:<hex:0249020103><hex:0248020103> 30s"
441,"Grants a stack of <hex:024804F201FA03><hex:024904F201FB03>Raiju Ready<hex:0249020103><hex:0248020103> upon executing <hex:024804F201F403><hex:024904F201F503>Raiton<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Stacks: <hex:0249020103><hex:0248020103>3<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>30s<hex:02100103>Effect of <hex:024804F201FA03><hex:024904F201FB03>Raiju Ready<hex:0249020103><hex:0248020103> ends upon execution of any melee weaponskill."
442,"Allows the accumulation of charges for consecutive uses of <hex:024804F201F403><hex:024904F201F503>Tsubame-gaeshi<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Charges: <hex:0249020103><hex:0248020103>2"
443,"Allows the accumulation of charges for consecutive uses of <hex:024804F201F403><hex:024904F201F503>Meikyo Shisui<hex:0249020103><hex:0248020103>.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Maximum Charges: <hex:0249020103><hex:0248020103>2"
444,"Upgrades <hex:024804F201F403><hex:024904F201F503>Quick Nock<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Ladonsbite<hex:0249020103><hex:0248020103>."
445,"Allows a third charge of <hex:024804F201F403><hex:024904F201F503>Bloodletter<hex:0249020103><hex:0248020103> and <hex:024804F201F403><hex:024904F201F503>Rain of Death<hex:0249020103><hex:0248020103>."
446,"Grants <hex:024804F201FA03><hex:024904F201FB03>Blast Arrow Ready<hex:0249020103><hex:0248020103> upon executing <hex:024804F201F403><hex:024904F201F503>Apex Arrow<hex:0249020103><hex:0248020103> after the <hex:024804F201F403><hex:024904F201F503>Soul Voice Gauge<hex:0249020103><hex:0248020103> has reached 80 or higher.<hex:02100103><hex:024804F201F803><hex:024904F201F903>Duration: <hex:0249020103><hex:0248020103>10s<hex:02100103><hex:024804F201F403><hex:024904F201F503>Apex Arrow<hex:0249020103><hex:0248020103> becomes <hex:024804F201F403><hex:024904F201F503>Blast Arrow<hex:0249020103><hex:0248020103> while under this effect."
447,"Reduces <hex:024804F201F403><hex:024904F201F503>Troubadour<hex:0249020103><hex:0248020103> recast time to 90 seconds."
448,"Grants <hex:024804F201FA03><hex:024904F201FB03>Mage's Coda<hex:0249020103><hex:0248020103>, <hex:024804F201FA03><hex:024904F201FB03>Army's Coda<hex:0249020103><hex:0248020103>, or <hex:024804F201FA03><hex:024904F201FB03>Wanderer's Coda<hex:0249020103><hex:0248020103> upon singing <hex:024804F201F403><hex:024904F201F503>Mage's Ballad<hex:0249020103><hex:0248020103>, <hex:024804F201F403><hex:024904F201F503>Army's Paeon<hex:0249020103><hex:0248020103>, or the <hex:024804F201F403><hex:024904F201F503>Wanderer's Minuet<hex:0249020103><hex:0248020103> respectively."
449,"Upgrades <hex:024804F201F403><hex:024904F201F503>Spread Shot<hex:0249020103><hex:0248020103> to <hex:024804F201F403><hex:024904F201F503>Scattergun<hex:0249020103><hex:0248020103>."
